ds,yhat,yhat_lower,yhat_upper,y
2004-02-16 16:02:39,0.0933058923939815,0.0918489208070439,0.0948209694354387,0.0948496374958409
2004-02-16 16:12:39,0.093404848990348,0.0918559449601022,0.0948608806413033,0.0959120284074021
2004-02-16 16:22:39,0.0935030399916691,0.0920297143808139,0.0949081059013846,0.0945379345314975
2004-02-16 16:32:39,0.0940987899812092,0.0926879177570451,0.0954861001276535,0.094846298828087
2004-02-16 16:42:39,0.0942090429876401,0.0928642291407076,0.0955368728067792,0.0955983173655231
2004-02-16 16:52:39,0.0943186387766233,0.0929205620805122,0.0958103200964559,0.0962714921723359
2004-02-16 17:02:39,0.0944278211560348,0.0929882288836668,0.0957993247111684,0.0962940431756341
2004-02-16 17:12:39,0.0945368366550855,0.0931778826437992,0.0959394937421398,0.0949844713999056
2004-02-16 17:22:39,0.0946459316446453,0.0931575675873094,0.0960627773121127,0.0955225348583001
2004-02-16 17:32:39,0.0952310510459821,0.0938367678222655,0.0967156342388679,0.0949251943330429
2004-02-16 17:42:39,0.0953521474772612,0.0939167338588709,0.0967946245971018,0.0942842215294558
2004-02-16 17:52:39,0.0954738292700462,0.0940782518097041,0.0969216438114591,0.0933171473772566
2004-02-16 18:02:39,0.0955964163092062,0.0942843745145716,0.0969591023283882,0.0984568390599338
2004-02-16 18:12:39,0.0957202146821282,0.0942651734250139,0.0970826564163462,0.0950512479317626
2004-02-16 18:22:39,0.0958455086216869,0.09441898697626,0.0971757686681208,0.0955903316219006
2004-02-16 18:32:39,0.096062525185036,0.0946165176831444,0.0974828861281755,0.0969459328300052
2004-02-16 18:42:39,0.0962009023427544,0.0946922582606814,0.0976019827096189,0.096512490503988
2004-02-16 18:52:39,0.096342498368339,0.0949562621995543,0.0978100032540627,0.0961215633922592
2004-02-16 19:02:39,0.0964874226699237,0.0950568024303789,0.0977582927373466,0.0961547889837221
2004-02-16 19:12:39,0.096635710221623,0.095166708431756,0.0979479618384815,0.0956824176896378
2004-02-16 19:22:39,0.0967873174657211,0.0953737147636306,0.0982257733799157,0.0958845807460457
2004-02-16 19:32:39,0.096918809882153,0.0955429768162467,0.0983532360637575,0.0935927432650342
2004-02-16 19:42:39,0.097074847770283,0.0955754890883274,0.098484609394761,0.0978010281913683
2004-02-16 19:52:39,0.0972343946499733,0.0958862538079291,0.0986238991392114,0.0971085778014046
2004-02-16 20:02:39,0.0973971736183832,0.0959259198870123,0.098810310428793,0.09409122125824
2004-02-16 20:12:39,0.0975628206239331,0.0961585560051343,0.0989337149276509,0.0963393594604969
2004-02-16 20:22:39,0.0977308905639797,0.0963813517358743,0.0991359016667399,0.0958943947683883
2004-02-16 20:32:39,0.0975160482547508,0.096017986838318,0.0990645269184019,0.0974209547476644
2004-02-16 20:42:39,0.0976818340033154,0.0962002531834174,0.0991125220159173,0.097661400051467
2004-02-16 20:52:39,0.0978497895410852,0.0964777171076934,0.0993416480964173,0.0948349225356894
2004-02-16 21:02:39,0.0980192426013486,0.0965111122267188,0.0994468149968308,0.0975100966874903
2004-02-16 21:12:39,0.098189471152514,0.0967847056201896,0.0996486279901913,0.0984502172949066
2004-02-16 21:22:39,0.0983597214834252,0.0968996680589336,0.0997849142438411,0.0994210667469978
2004-02-16 21:32:39,0.0984866761060428,0.0972077187821556,0.0998916671359708,0.0983785898494616
2004-02-16 21:42:39,0.0986590933079275,0.0972655964279765,0.1001647020733288,0.0980532695732657
2004-02-16 21:52:39,0.0988298248645649,0.0973200242598265,0.1002249968054955,0.0979196271516225
2004-02-16 22:02:39,0.0989981373264568,0.0975131134145551,0.1003811042843905,0.0972741836763631
2004-02-16 22:12:39,0.0991633571103886,0.0976872289940216,0.1006312327668517,0.0983860145139841
2004-02-16 22:22:39,0.0993248899481685,0.0979344121573248,0.1008543430748335,0.1037937377545975
2004-02-16 22:32:39,0.0995298481989862,0.0980504652937691,0.1010288263819113,0.1063879316996466
2004-02-16 22:42:39,0.0996870900161899,0.0981642105864957,0.1010387901485637,0.1050268266126128
2004-02-16 22:52:39,0.0998395948217899,0.0983144993581173,0.1012965278965279,0.105355955861174
2004-02-16 23:02:39,0.0999871930107906,0.0984120745229907,0.1014074045382113,0.1062785442193064
2004-02-16 23:12:39,0.1001298571593511,0.0986692259308075,0.1016315207709399,0.1042945375090482
2004-02-16 23:22:39,0.1002677055952306,0.098808154557051,0.1017935753042631,0.105851050513305
2004-02-16 23:32:39,0.1018176008722191,0.1003252251260121,0.1033717139957684,0.1062111645045076
2004-02-16 23:42:39,0.101953060456855,0.1004154487689126,0.1034517543944556,0.1030175352973424
2004-02-16 23:52:39,0.1020802901606066,0.100451483554782,0.1037619937562167,0.1059709031575698
2004-02-17 00:02:39,0.1022002934622339,0.1006207593419245,0.1036442251846247,0.1059612454456965
2004-02-17 00:12:39,0.1023142663652083,0.1007743292961378,0.103915960900274,0.1046378854182274
2004-02-17 00:22:39,0.1024235676902269,0.1009046222011119,0.1039998724680931,0.1056434196060496
2004-02-17 00:32:39,0.1032654194506308,0.1017114582044259,0.1047547109625333,0.1043609122697099
2004-02-17 00:42:39,0.1033681150436877,0.1018143494962999,0.1049897219564655,0.1066290819671092
2004-02-17 00:52:39,0.1034681835140772,0.102009197619748,0.1050678873707861,0.1066227229490724
2004-02-17 01:02:39,0.1035675328592487,0.1019653265389967,0.1051611972580404,0.1047049722199404
2004-02-17 01:12:39,0.1036680860394895,0.1019209265445047,0.1052411442492028,0.1042111103261357
2004-02-17 01:22:39,0.1037717317528752,0.1020641914482944,0.1053388318583327,0.1061233349219289
2004-02-17 01:32:39,0.1043016493489911,0.1026022958008769,0.1060329828312629,0.1068542411374714
2004-02-17 01:42:39,0.1044106962967648,0.1028117251123089,0.1060730907255158,0.1048361723283914
2004-02-17 01:52:39,0.1045260627658998,0.1029425242137695,0.1061203494300665,0.1035957803076159
2004-02-17 02:02:39,0.1046492701594491,0.1029847993320716,0.1062957884846583,0.1061600188720518
2004-02-17 02:12:39,0.1047816274713621,0.1031423160759101,0.106403191269678,0.1063210911464852
2004-02-17 02:22:39,0.1049241990847329,0.103320107813834,0.1064543334535598,0.1049047372926539
2004-02-17 02:32:39,0.1054376169147883,0.1039388879103598,0.1070749868684311,0.1029649939541565
2004-02-17 02:42:39,0.1056058217700481,0.1040199590939743,0.1071141348448033,0.1020040933028649
2004-02-17 02:52:39,0.1057845168405959,0.1041018989257145,0.1073616637201337,0.1048847066988401
2004-02-17 03:02:39,0.1059737105024443,0.1043171569331488,0.1075627709289018,0.1028346031891359
2004-02-17 03:12:39,0.1061731363661859,0.1046077388463801,0.1076856050723261,0.1041374325759893
2004-02-17 03:22:39,0.1063822628330923,0.1047208708516115,0.1079799183573982,0.1052697645401294
2004-02-17 03:32:39,0.1060982795754032,0.1044171518213659,0.1075569998508241,0.105318317241955
2004-02-17 03:42:39,0.1063255293935421,0.1047319069281282,0.10795694824527,0.1032169042961807
2004-02-17 03:52:39,0.1065609230448365,0.104957579202451,0.1082287291371644,0.1040012813234518
2004-02-17 04:02:39,0.1068029658790414,0.1052117857024697,0.1083400817100079,0.1048021747149907
2004-02-17 04:12:39,0.1070500145504591,0.1055372240485193,0.1086087280940781,0.1048858370813471
2004-02-17 04:22:39,0.1073003211729255,0.1055540953358871,0.1089374244797592,0.1044762117527627
2004-02-17 04:32:39,0.1070009367517021,0.1054210297048018,0.1086394425157345,0.105322113282382
2004-02-17 04:42:39,0.1072497536327242,0.1056922575046112,0.1088756328163628,0.1071101806567986
2004-02-17 04:52:39,0.1074982854542908,0.105910385922335,0.1092005506519036,0.1071263792713897
2004-02-17 05:02:39,0.1077447442087007,0.1060811733628868,0.1094344787560313,0.1052035918682418
2004-02-17 05:12:39,0.1079874297796004,0.1062774263537249,0.1097563946613856,0.1051585675646201
2004-02-17 05:22:39,0.1082247713903111,0.106476516202738,0.1097332090322633,0.1057511373089705
2004-02-17 05:32:39,0.107968668670311,0.1063492131399799,0.1096081234596391,0.1054402706110737
2004-02-17 05:42:39,0.1081896943660443,0.1066701884057707,0.109841424353788,0.1066954764896556
2004-02-17 05:52:39,0.1084029032447568,0.106609132360055,0.1100011783488786,0.1071485531494185
2004-02-17 06:02:39,0.1086074803430533,0.1070741898329857,0.110226269579437,0.108246920152249
2004-02-17 06:12:39,0.1088028516110467,0.1072522548223579,0.1103941496364328,0.1066534298525896
2004-02-17 06:22:39,0.1089886914464119,0.1074380744183135,0.1106388612675757,0.1057548762574987
2004-02-17 06:32:39,0.1087108569030557,0.1070943775036834,0.1103117923345813,0.1072826023429105
2004-02-17 06:42:39,0.1088746736373302,0.1072508062984687,0.1105293603258854,0.109271822166941
2004-02-17 06:52:39,0.1090309883463143,0.1073829091197133,0.1107153872195195,0.1065033489064429
2004-02-17 07:02:39,0.1091803108143173,0.107501743993205,0.110841379252448,0.1097882024043435
2004-02-17 07:12:39,0.1093233135924888,0.1076751492541091,0.1108649424416801,0.1127684974636792
2004-02-17 07:22:39,0.1094608073977329,0.1078071007100667,0.1110644911286295,0.1202909377816479
2004-02-17 07:32:39,0.1100848255723461,0.1083267831064499,0.1116638620767106,0.1669003402347845
2004-02-17 07:42:39,0.1102203725899432,0.1085019279189016,0.1119675524743653,0.1717657927895871
2004-02-17 07:52:39,0.1103512264608496,0.108574977371454,0.1120753470291398,0.1737580660596145
2004-02-17 08:02:39,0.1104784499173041,0.1085462226974181,0.1121513502927663,0.1717823514745871
2004-02-17 08:12:39,0.1106031416902626,0.1090084101461084,0.1123072348989928,0.1691052847891522
2004-02-17 08:22:39,0.1107264058391649,0.1091127569750473,0.1124454980873765,0.1736956354885827
2004-02-17 08:32:39,0.1239937098860946,0.1173607248897767,0.1306032278273562,0.1686033451405332
2004-02-17 08:42:39,0.1241114353819752,0.1174913316949656,0.1307443619099383,0.1668695729241525
2004-02-17 08:52:39,0.1241791760056691,0.1178618680418674,0.1306493635855142,0.172527309980467
2004-02-17 09:02:39,0.1242016384251385,0.1173665287963767,0.1304861605563757,0.1698289157879966
2004-02-17 09:12:39,0.1241843996446639,0.117310426877687,0.1312008750075446,0.1688195219972305
2004-02-17 09:22:39,0.1241337634597073,0.1179746597179774,0.1308125489457844,0.1684959938582708
2004-02-17 09:32:39,0.1344236435754468,0.1264552891319317,0.1423760184146219,0.1695100125874597
2004-02-17 09:42:39,0.1343384566445975,0.1262600627523976,0.1422441568373005,0.1699393050496323
2004-02-17 09:52:39,0.1342034692413447,0.1262025403774077,0.1418102096711649,0.1650992904935414
2004-02-17 10:02:39,0.1340290738591058,0.1261498275835961,0.1414562602668691,0.1655307341446952
2004-02-17 10:12:39,0.1338262340728004,0.1256726046440121,0.1419099788720925,0.1649990375922462
2004-02-17 10:22:39,0.1336062116007142,0.1257251459503958,0.1412647766561775,0.1681007710627648
2004-02-17 10:32:39,0.1405569049253011,0.1322934741892441,0.1489963353802528,0.1641024883746629
2004-02-17 10:42:39,0.1403381991866553,0.131779289670861,0.1487751891241922,0.1651680671461797
2004-02-17 10:52:39,0.1401093076010477,0.1318016605382662,0.1480836102452413,0.1641304785973344
2004-02-17 11:02:39,0.1398821052497679,0.1319452991569222,0.1482755527892778,0.1638330665494748
2004-02-17 11:12:39,0.1396679741845397,0.131242577062716,0.1471647457938057,0.1632113392411731
2004-02-17 11:22:39,0.1394775400220202,0.1308168425701167,0.1484978753798419,0.1684827030053033
2004-02-17 11:32:39,0.1448585389450994,0.1361116500996251,0.1537274086842704,0.1669775126212442
2004-02-17 11:42:39,0.1447622923716705,0.1357235505943665,0.1540316705778644,0.1656409460075824
2004-02-17 11:52:39,0.1446952711582993,0.1352489865401615,0.1530892219579072,0.1641559908010809
2004-02-17 12:02:39,0.1446643666925367,0.1347141677467784,0.1534627395055683,0.1652473672038117
2004-02-17 12:12:39,0.1446752442804162,0.1367564587048843,0.1543145856646555,0.1663098946357744
2004-02-17 12:22:39,0.1447322473092646,0.136184704379042,0.153914770299598,0.1575494270505706
2004-02-17 12:32:39,0.1493763179536046,0.1402117122711431,0.1588499406093641,0.1621273487441317
2004-02-17 12:42:39,0.1495536953539615,0.1403542508999796,0.1582930903987748,0.1558293952683783
2004-02-17 12:52:39,0.1497662756223505,0.13986884783112,0.1582700735522419,0.1567935857322726
2004-02-17 13:02:39,0.1500139856258454,0.1409667059457872,0.1589935013443731,0.1541800381194003
2004-02-17 13:12:39,0.1502958048676335,0.1406911430465212,0.1595786459236966,0.1550307228443317
2004-02-17 13:22:39,0.1506098437390294,0.1423906362401673,0.1595938657691389,0.1547968347916921
2004-02-17 13:32:39,0.1535098038794791,0.1448647143292353,0.1625643047410214,0.1450705055638465
2004-02-17 13:42:39,0.1539152188682042,0.1455572289976084,0.1631596450851509,0.1425164383568231
2004-02-17 13:52:39,0.1543368070529791,0.1457443773375256,0.1636849540097691,0.1480915292321736
2004-02-17 14:02:39,0.1547705782092746,0.145775600475027,0.16374130697958,0.1452742057395748
2004-02-17 14:12:39,0.1552124231823461,0.147125526632268,0.1640696399364427,0.1439167694371332
2004-02-17 14:22:39,0.155658248082041,0.1464941356956509,0.1645558035755666,0.139730078538521
2004-02-17 14:32:39,0.1550648535288849,0.1464009481828199,0.1639187630761136,0.1394130441344977
2004-02-17 14:42:39,0.1555428525496426,0.1467515902441392,0.1643622267284347,0.139766477545654
2004-02-17 14:52:39,0.1560194597972454,0.1480243291885648,0.1647467506179167,0.1424244256691898
2004-02-17 15:02:39,0.1564910597964755,0.1475614412066715,0.1657431268653877,0.1385715406514255
2004-02-17 15:12:39,0.1569544655733322,0.1481391988369288,0.1649923592806088,0.1405957275364163
2004-02-17 15:22:39,0.1574069935068031,0.1485394147240083,0.1666151772102342,0.1344805900603635
2004-02-17 15:32:39,0.1554408669822538,0.1462832906141604,0.1642086985692322,0.1405386108085061
2004-02-17 15:42:39,0.1559009205550565,0.1476091424312782,0.1652900261641682,0.1395575631882386
2004-02-17 15:52:39,0.1563555045224529,0.1475275156437559,0.1651192136816999,0.1350976096350629
2004-02-17 16:02:39,0.156803233844984,0.1472506338217104,0.1654635346475717,0.1356600866659555
2004-02-17 16:12:39,0.1572431273373483,0.1481580132661849,0.16593541131077,0.1349742219023811
2004-02-17 16:22:39,0.1576746007744763,0.1486278596361923,0.166343757201401,0.1318940557622196
2004-02-17 16:32:39,0.1537856719836643,0.1449504409125387,0.1628615617611405,0.1285193573214125
2004-02-17 16:42:39,0.1542025867647817,0.1449695164507603,0.1635672625282044,0.1258880305282622
2004-02-17 16:52:39,0.1546250386946528,0.1448563904234059,0.164080850896709,0.1257632977109201
2004-02-17 17:02:39,0.1550526012390264,0.1453800372522547,0.1633385155243275,0.1243618371777213
2004-02-17 17:12:39,0.1554848066511083,0.1466033236142233,0.1650813169884889,0.1227514397581286
2004-02-17 17:22:39,0.1559211281378877,0.1465459921914052,0.164960435635765,0.1205130188578971
2004-02-17 17:32:39,0.150844115648787,0.1415518876806502,0.1593987575776227,0.1166660948367487
2004-02-17 17:42:39,0.1513097768960732,0.1417211113559166,0.1615394128045949,0.1179260546816186
2004-02-17 17:52:39,0.1517981433043551,0.1419232550349581,0.1609699425553315,0.1128611491880387
2004-02-17 18:02:39,0.1523066016489129,0.1424911812728829,0.1620108684093791,0.1124921508728862
2004-02-17 18:12:39,0.1528320648605193,0.1435721995003738,0.1617608543761544,0.1113176095056134
2004-02-17 18:22:39,0.1533710443814897,0.1440650505864724,0.1626896907539605,0.1111195743015542
2004-02-17 18:32:39,0.1469383055482917,0.1368484838129054,0.1575351295238847,0.1108690382820752
2004-02-17 18:42:39,0.1475189201160435,0.1374239574169748,0.1569613590270708,0.110161650707432
2004-02-17 18:52:39,0.1481273879299423,0.137322152290743,0.1592574415893151,0.1100368823811112
2004-02-17 19:02:39,0.1487573513113384,0.1388311084528635,0.1597399182303459,0.1070064497682567
2004-02-17 19:12:39,0.149402055619428,0.1384093853743202,0.1601314985684775,0.1072867514808453
2004-02-17 19:22:39,0.1500545337770291,0.1403125154526844,0.1606507344069388,0.1078203987682591
2004-02-17 19:32:39,0.1435226035164326,0.1320869192126544,0.1549159228423406,0.1057392833102373
2004-02-17 19:42:39,0.1441968610515697,0.1332393283601124,0.1555012050545702,0.1038551413051208
2004-02-17 19:52:39,0.1448858118683183,0.133789966772269,0.1565047932841605,0.106790024037123
2004-02-17 20:02:39,0.1455811598276916,0.134649598889451,0.1560985146625788,0.1052992345894187
