datetime,bearing_1,bearing_2,bearing_3,bearing_4
2004-02-12 14:32:39,0.07938285813654046,0.09674259856681613,0.10800338394649558,0.05610482035210071
2004-02-12 14:42:39,0.07759267852655852,0.09474315048434757,0.10658607432402732,0.05549985317834151
2004-02-12 14:52:39,0.07774289367818098,0.0962431538618054,0.10562840470656538,0.055219304066414364
2004-02-12 15:02:39,0.07749551321266389,0.09513754232975166,0.10744228961600724,0.05549554447709622
2004-02-12 15:12:39,0.07828142402093564,0.09468371408626686,0.106557110938215,0.055164972829297554
2004-02-12 15:22:39,0.0788619548344361,0.09587933213361216,0.10490910940613749,0.05524429142407339
2004-02-12 15:32:39,0.07858421614609587,0.09492174309078222,0.10487564178239821,0.05443272211077132
2004-02-12 15:42:39,0.08023287526418278,0.094895444402914,0.10490264379895291,0.056810078582640554
2004-02-12 15:52:39,0.07742186274748648,0.09549269489372274,0.1042511279113328,0.05539257416231605
2004-02-12 16:02:39,0.0790136043065439,0.09626295863384832,0.10673178902655246,0.055982953377789975
2004-02-12 16:12:39,0.07823640180323711,0.09785468053627754,0.10813385484211777,0.05558616745912177
2004-02-12 16:22:39,0.07813061335856976,0.09524994118869735,0.1028758539704213,0.05562890724309205
2004-02-12 16:32:39,0.07686369614167575,0.09595649563802312,0.10628311480752013,0.05564137836604977
2004-02-12 16:42:39,0.07986476954895852,0.09652285711884223,0.10492282594492092,0.05646828378468324
2004-02-12 16:52:39,0.07743007632416773,0.0954855029494008,0.10745219139786484,0.05609148901046454
2004-02-12 17:02:39,0.07846076195501099,0.09679789997274275,0.10680428470894546,0.05663879908848357
2004-02-12 17:12:39,0.07859787160708079,0.09723507694492807,0.10718022424296997,0.0563327621964729
2004-02-12 17:22:39,0.07866279982291727,0.09512077180393325,0.10526399720175135,0.055771772869054784
2004-02-12 17:32:39,0.07763036492429513,0.09503947897375069,0.10299416127007269,0.05508123880509655
2004-02-12 17:42:39,0.07821064490099118,0.0945857362245688,0.10182078491082205,0.055517983980341065
2004-02-12 17:52:39,0.07809024292033834,0.09683578898234753,0.10702818791993403,0.0553811147811949
2004-02-12 18:02:39,0.07648351178253146,0.09472793004959691,0.10497302581723734,0.05583581436610401
2004-02-12 18:12:39,0.07890594187677004,0.09578838279270215,0.10704972414547109,0.05600521895347611
2004-02-12 18:22:39,0.07732182159601857,0.09449930041639824,0.10658568972137825,0.05572305966024531
2004-02-12 18:32:39,0.07824837190289936,0.09602551207713812,0.10460970434746807,0.05623023387051512
2004-02-12 18:42:39,0.07697023902896889,0.09471630883400721,0.10272378894528067,0.055219129416606706
2004-02-12 18:52:39,0.07847914948041389,0.09655305589248957,0.10489597971737345,0.056000886353926166
2004-02-12 19:02:39,0.07854133059946614,0.0961054983333589,0.10347409706830078,0.05623953847408138
2004-02-12 19:12:39,0.07938269758833037,0.09548834189912778,0.10423767502760833,0.055270509674770936
2004-02-12 19:22:39,0.07691234309864638,0.09581068361146741,0.10317636537119296,0.05730857456257663
2004-02-12 19:32:39,0.07662966668147306,0.09407532672280823,0.10526702587078668,0.0550822489830868
2004-02-12 19:42:39,0.07834107504534098,0.09633055516395886,0.10514030002613123,0.056422889054861945
2004-02-12 19:52:39,0.0773809505901428,0.09575653007704195,0.10446253753910616,0.055214406145747755
2004-02-12 20:02:39,0.07742523695630625,0.09500945979768413,0.103060636755173,0.05433074610353297
2004-02-12 20:12:39,0.07599595820412082,0.09407932208351537,0.10218857188472384,0.05411432819180271
2004-02-12 20:22:39,0.07812732117749131,0.09716434056582722,0.10547670000922749,0.054245148713890474
2004-02-12 20:32:39,0.07865963234488751,0.09568574989284236,0.10591102640857594,0.05593333108484021
2004-02-12 20:42:39,0.07712209299159163,0.09561633730267022,0.10459790189163103,0.05454832044743342
2004-02-12 20:52:39,0.07930226054634389,0.09522695448245341,0.1042406206219351,0.05677766985471061
2004-02-12 21:02:39,0.07694280742876682,0.09602420823326187,0.10216687389076597,0.055603053825367614
2004-02-12 21:12:39,0.07720046383784364,0.09451773446824974,0.10593585208083241,0.05515266446224487
2004-02-12 21:22:39,0.07699520241154209,0.095721496350188,0.10207812474733104,0.0557014452985734
2004-02-12 21:32:39,0.07744794754753183,0.09548543595704272,0.10481285935004077,0.055321955194120434
2004-02-12 21:42:39,0.07664234231276668,0.09583547161163611,0.10463742108865709,0.0550410759789816
2004-02-12 21:52:39,0.07695752603557576,0.09564838348015427,0.10402582109113422,0.05443374163270523
2004-02-12 22:02:39,0.07732656229390535,0.09598848573664298,0.10383821512646854,0.05588927635499398
2004-02-12 22:12:39,0.07577477318206591,0.09416232751500692,0.10348366413879684,0.05540879952849245
2004-02-12 22:22:39,0.07668891482931657,0.09648388439651448,0.10606552226998857,0.05579686024993346
2004-02-12 22:32:39,0.07740153901636387,0.0959002495011755,0.10387434704780847,0.05682026751029397
2004-02-12 22:42:39,0.07795638873659347,0.0979042484140139,0.10423190703364159,0.05570631486024114
2004-02-12 22:52:39,0.07882090394790606,0.09693807170350259,0.10619274236124653,0.05641411326431665
2004-02-12 23:02:39,0.07756203756587825,0.0948957624076862,0.10220263753971634,0.056213818221596434
2004-02-12 23:12:39,0.07689102069760292,0.09670437083524137,0.10419000108452259,0.05564665333024757
2004-02-12 23:22:39,0.0782481846891595,0.09559954299437708,0.10377343107143594,0.055195800522610056
2004-02-12 23:32:39,0.0767271571439398,0.09450028167927885,0.0995395105761081,0.05522508178966033
2004-02-12 23:42:39,0.07738400602764237,0.09595675287740267,0.10574325911140957,0.05620402413285853
2004-02-12 23:52:39,0.07698478018222858,0.09424325624273626,0.10561309315411051,0.05455725807724072
2004-02-13 00:02:39,0.07482445037515528,0.09448441590479277,0.10245242786574221,0.055755970605986804
2004-02-13 00:12:39,0.0773369662449093,0.09547998717314485,0.10344948755038674,0.055536451772350615
2004-02-13 00:22:39,0.07679492318864732,0.09368301787035384,0.10128525300213824,0.056092661195316806
2004-02-13 00:32:39,0.07772353723075244,0.09635583554363995,0.10105847163012875,0.054887011776209076
2004-02-13 00:42:39,0.0773601995135283,0.09492145166623543,0.10194044002823655,0.05616249018668824
2004-02-13 00:52:39,0.07689363170768529,0.09394857260047675,0.10363194374630498,0.05495204840057433
2004-02-13 01:02:39,0.07492271650122091,0.09389532130961789,0.10175154842226614,0.055833143902217476
2004-02-13 01:12:39,0.07763214595419506,0.09586237301611937,0.10566401851542896,0.05661608795305531
2004-02-13 01:22:39,0.07778227860749706,0.09531013368517213,0.10530340947599165,0.055396259298042615
2004-02-13 01:32:39,0.07859100347643508,0.09547276767563195,0.10338422823330128,0.05485127915858682
2004-02-13 01:42:39,0.07599053271659531,0.09467728513081952,0.10455505492199861,0.055612900191487395
2004-02-13 01:52:39,0.07671275270806216,0.09501029419863632,0.10487388085361153,0.05500435772836355
2004-02-13 02:02:39,0.07503983902104751,0.0944788695934106,0.1029112846410462,0.05551561443825776
2004-02-13 02:12:39,0.07824792570941494,0.09567335005954965,0.10565782972074654,0.055316218044167254
2004-02-13 02:22:39,0.07745215440820118,0.0956342703619358,0.1020865239968395,0.05538126996329314
2004-02-13 02:32:39,0.07831733842716675,0.0956247230101323,0.10310816773005624,0.056059909148524774
2004-02-13 02:42:39,0.07656158184264994,0.0962049124268491,0.10198788452685717,0.056019820807085056
2004-02-13 02:52:39,0.0776804254523742,0.0949050419660411,0.10168524239016999,0.05640098662739456
2004-02-13 03:02:39,0.07571710593297785,0.09529333870416729,0.10336388408828058,0.05587367992887459
2004-02-13 03:12:39,0.07794810094379602,0.09486401353268167,0.10258688678054129,0.05536686835844895
2004-02-13 03:22:39,0.07659419008376331,0.09515443203465106,0.10230546789000937,0.055781467336804044
2004-02-13 03:32:39,0.07640155219363405,0.09551806002023448,0.10417868823318313,0.05527789332547323
2004-02-13 03:42:39,0.07663364096457077,0.09610713742667189,0.10123441754303968,0.0555566928498807
2004-02-13 03:52:39,0.07728287965941492,0.09580793677998169,0.1016759181596626,0.0558640578425925
2004-02-13 04:02:39,0.0776415250144077,0.09660130738507451,0.10271606908932489,0.0561738962199878
2004-02-13 04:12:39,0.07682227220610932,0.0946468451360325,0.10257891122914538,0.05530595598151796
2004-02-13 04:22:39,0.07606356904886873,0.09551318211336121,0.10470531056564393,0.05497412839431333
2004-02-13 04:32:39,0.07604206451666001,0.09500882840287188,0.10239388550331809,0.055162401786258544
2004-02-13 04:42:39,0.07736151115619194,0.0945879999826105,0.10368085697717333,0.056873180155732166
2004-02-13 04:52:39,0.07650420545191429,0.095529264996264,0.10322744530469806,0.05558874745130695
2004-02-13 05:02:39,0.07627546192005474,0.09331858297056109,0.10315988850241296,0.054775083130201366
2004-02-13 05:12:39,0.07797754537615191,0.0965221751688771,0.10516866114706243,0.05662541969963606
2004-02-13 05:22:39,0.07606591573303705,0.09494745129156106,0.10219575654064678,0.055359267238317744
2004-02-13 05:32:39,0.07680530728605965,0.09611728510889313,0.10160710102478794,0.054742271552621125
2004-02-13 05:42:39,0.07551259697797803,0.0940740539850684,0.10373434577272643,0.055647562423452174
2004-02-13 05:52:39,0.07895017438642123,0.09537841190281332,0.10380656585874949,0.056143385977799325
2004-02-13 06:02:39,0.07721703681792114,0.09531098312919797,0.10448824970251575,0.055246343805116595
2004-02-13 06:12:39,0.07776007603690313,0.09702860668463832,0.1028845229362403,0.05650342332551433
2004-02-13 06:22:39,0.07727519798388376,0.09528599488555245,0.1040273851454442,0.05557934707672989
2004-02-13 06:32:39,0.07669188259330896,0.09601454886337547,0.10139235397119871,0.05568908890244367
2004-02-13 06:42:39,0.07812595145179736,0.0959736383328609,0.10447631457719284,0.05460110554373366
2004-02-13 06:52:39,0.07781810617908472,0.09466113461584129,0.10552021071287969,0.05572091748651751
2004-02-13 07:02:39,0.07918283114465824,0.0961817216536137,0.1023204566707631,0.055698280512712604
2004-02-13 07:12:39,0.07638806696242918,0.09382553967917806,0.10248867004061522,0.05455702715841333
2004-02-13 07:22:39,0.07713677295734259,0.09697496282652628,0.10336839861069619,0.05498942051852594
2004-02-13 07:32:39,0.0761860901224168,0.09470941033434611,0.10166089318890245,0.05401711238208761
2004-02-13 07:42:39,0.0763504296313251,0.09470043697017566,0.10228883975591223,0.055475211551065946
2004-02-13 07:52:39,0.07635389179873017,0.09508955226700593,0.10461162165982617,0.05575889610500145
2004-02-13 08:02:39,0.07497030126380408,0.09423613968098445,0.10142927268924781,0.055087123640430655
2004-02-13 08:12:39,0.07599660459748986,0.09625482942231424,0.10459635803957351,0.05510808622197937
2004-02-13 08:22:39,0.0763727651573275,0.09520481749000226,0.10565986411642873,0.055337828450174
2004-02-13 08:32:39,0.07616043100291219,0.0942598645580793,0.10217694711577995,0.054876033224105704
2004-02-13 08:42:39,0.07675101845531102,0.09500507027058266,0.10593825656860488,0.054822804289007245
2004-02-13 08:52:39,0.07775631946698398,0.09592390666011925,0.10356625011319238,0.05550805128104701
2004-02-13 09:02:39,0.07829099099799944,0.09506946658487461,0.10464735635854398,0.054893480521993596
2004-02-13 09:12:39,0.07771229403744795,0.09656765897241382,0.10467916425009063,0.055978681424817336
2004-02-13 09:22:39,0.07647470424700897,0.09609526937335497,0.10254871442403012,0.055534624657649086
2004-02-13 09:32:39,0.07780594248369269,0.096660309286578,0.1035162187736644,0.05620689286386825
2004-02-13 09:42:39,0.07521427340066277,0.09516809218332242,0.10022809695640875,0.053681292696848584
2004-02-13 09:52:39,0.07678281426487266,0.0951150870224401,0.10037591072211509,0.05532752406078879
2004-02-13 10:02:39,0.07740844203184688,0.09544479694120524,0.10389316548016192,0.05526224363930026
2004-02-13 10:12:39,0.07658399861071026,0.09499699019393135,0.10404331185959262,0.05576551064369767
2004-02-13 10:22:39,0.07677646779534243,0.09611448658232163,0.10445070676663908,0.05497499442662613
2004-02-13 10:32:39,0.07591271899568428,0.09461338237077822,0.10321683002159772,0.05557148197472849
2004-02-13 10:42:39,0.07588224716838603,0.09652983215829691,0.10802878265412814,0.05481730663124537
2004-02-13 10:52:39,0.0760588064472845,0.09558931863856647,0.10296418915929614,0.055170182265261235
2004-02-13 11:02:39,0.07562656777098914,0.09549292909326973,0.10203285955479055,0.05675859720223009
2004-02-13 11:12:39,0.07621279618450488,0.09413753907708543,0.10170996119774318,0.0550517674952472
2004-02-13 11:22:39,0.0768030455010239,0.095800816923803,0.10260198174757017,0.054918633908789906
2004-02-13 11:32:39,0.07515974751076011,0.09452413398110818,0.1009515804376114,0.055099099246983564
2004-02-13 11:42:39,0.07893775644795575,0.09493294258101109,0.1043762463437958,0.055994355431833634
2004-02-13 11:52:39,0.07692340295618409,0.09592801235241345,0.10291600643290191,0.05503376836038294
2004-02-13 12:02:39,0.07648819750546265,0.09518206459813443,0.10465525359757132,0.0564247726491145
2004-02-13 12:12:39,0.07650888288691449,0.09510549807683004,0.10170211829296863,0.05510289528511309
2004-02-13 12:22:39,0.07740037694033143,0.09452597639221363,0.10077277535886557,0.05472977756372999
2004-02-13 12:32:39,0.07848197146299905,0.09692515976786176,0.10538033192285053,0.056155488934280226
2004-02-13 12:42:39,0.07904767293485555,0.09576602502658431,0.10061102207306333,0.055344340233651534
2004-02-13 12:52:39,0.07668366890933398,0.09409099498710438,0.10269691347792737,0.054693070846613595
2004-02-13 13:02:39,0.07731311714022142,0.09481158748250937,0.1034042805525197,0.05505837563686261
2004-02-13 13:12:39,0.07651384179818797,0.0944308995239478,0.10120202274020863,0.05584633930658251
2004-02-13 13:22:39,0.07852930721958125,0.09606743820481947,0.10232516253892776,0.05557318310659902
2004-02-13 13:32:39,0.07695520590578518,0.09450665989800267,0.10002499638759992,0.055507581518522225
2004-02-13 13:42:39,0.077364164040147,0.09587070333219797,0.10394679494108869,0.055141832225760176
2004-02-13 13:52:39,0.07616969766851057,0.0948887241159566,0.0993367860382228,0.05465487158558215
2004-02-13 14:02:39,0.07762407674109091,0.09508901152755311,0.10152989219790233,0.05391614761987936
2004-02-13 14:12:39,0.07725526926830471,0.09589143187667544,0.10304590775207356,0.055185763823079326
2004-02-13 14:22:39,0.07768192561003355,0.09574546568342482,0.10352898787601386,0.05521301676749214
2004-02-13 14:32:39,0.07781901039480725,0.09560540327005945,0.10103161909054885,0.05573718218745131
2004-02-13 14:42:39,0.07728280194290561,0.09652980737118985,0.10227447179734171,0.05665971588759576
2004-02-13 14:52:39,0.07638810499735667,0.09395649233697732,0.0997199692596931,0.05431582637298054
2004-02-13 15:02:39,0.07818559555888897,0.09490168569499523,0.10169519502439515,0.05489840574077278
2004-02-13 15:12:39,0.07616286478183444,0.09485132531884984,0.09985438590122345,0.054856631878361845
2004-02-13 15:22:39,0.07534440933842133,0.09467958770167938,0.09976748837133792,0.05431738433618659
2004-02-13 15:32:39,0.07689251021938537,0.0948006899190183,0.09951339123411593,0.055511497404228775
2004-02-13 15:42:39,0.07548491382680553,0.09548365629552463,0.10093012789707806,0.055360555480243975
2004-02-13 15:52:39,0.07826251335805062,0.09535670155921339,0.10040514393865786,0.05556622579845423
2004-02-13 16:02:39,0.07546824031119816,0.09471702105659865,0.10021023776305149,0.055275608015175066
2004-02-13 16:12:39,0.07556167983408421,0.09443340795768827,0.10005676766566712,0.05591972047013303
2004-02-13 16:22:39,0.07667660957667996,0.09432462519775793,0.0979736808074689,0.05522006765541589
2004-02-13 16:32:39,0.07674560371662105,0.0947909293092477,0.10006734682249281,0.05487981488436557
2004-02-13 16:42:39,0.0761212576839116,0.09478761716485792,0.10237510222578751,0.05516777919688829
2004-02-13 16:52:39,0.07516364977028069,0.09386845570746068,0.09955796339615437,0.054321458383049095
2004-02-13 17:02:39,0.07809325122261151,0.09516022966568145,0.10187006063305289,0.055818821267172636
2004-02-13 17:12:39,0.07635662221792629,0.09506494293977008,0.10281625044958559,0.05488766255504799
2004-02-13 17:22:39,0.07785968923376536,0.09546846901262399,0.100962978963809,0.05552588963841679
2004-02-13 17:32:39,0.07661144714521,0.095388329193645,0.10510204756503963,0.05551326018836402
2004-02-13 17:42:39,0.0790009725864992,0.09594035789520793,0.10204394373719856,0.057578503765755115
2004-02-13 17:52:39,0.07539167904226543,0.0945140335310252,0.09965530979604567,0.05471197639772978
2004-02-13 18:02:39,0.07723118660479104,0.09503429158971112,0.10023576168368747,0.05597626552272096
2004-02-13 18:12:39,0.07531042290308626,0.0945545592555425,0.09933884960759226,0.05378574297860996
2004-02-13 18:22:39,0.07813411882423525,0.09418908467056002,0.10228372594787206,0.056517294696702504
2004-02-13 18:32:39,0.07743972735376614,0.09500053662008322,0.09962740023645772,0.0560146319816945
2004-02-13 18:42:39,0.07761018230541894,0.09483818849066827,0.09903333206258061,0.05570954843476965
2004-02-13 18:52:39,0.07773925625125452,0.09501908181764637,0.1039510671261163,0.056232970576281564
2004-02-13 19:02:39,0.07657529127052501,0.09577471806760433,0.10120506633768428,0.05586755629940749
2004-02-13 19:12:39,0.07618236874938361,0.09526946294512435,0.10418918536484462,0.054304032769203654
2004-02-13 19:22:39,0.0752750069817815,0.09303880743249889,0.10086012920072117,0.05412204821812757
2004-02-13 19:32:39,0.07653745316764572,0.09568837979929938,0.10103122349310695,0.05562231815966412
2004-02-13 19:42:39,0.07660604166392508,0.0941883223151897,0.10043052934819083,0.05560308017131135
2004-02-13 19:52:39,0.07864318889595368,0.09552641320547768,0.10401770964654838,0.05545858958667518
2004-02-13 20:02:39,0.07702872600600963,0.0942307723047162,0.09987301180614877,0.055567596678944176
2004-02-13 20:12:39,0.07654787601959642,0.09572227837792313,0.10174513604408197,0.0547114350930217
2004-02-13 20:22:39,0.07741209500301977,0.09524015330265721,0.10279061671339935,0.0558568211760926
2004-02-13 20:32:39,0.07589068689400623,0.09353157110149905,0.10045400115459105,0.0558195254796792
2004-02-13 20:42:39,0.07564540408728937,0.09432936552656836,0.10020618082591984,0.0548820659607425
2004-02-13 20:52:39,0.0758953654668109,0.09384602558131251,0.10110168935004714,0.055271247819186936
2004-02-13 21:02:39,0.07721778049321355,0.09548540322793538,0.09945373994468076,0.0559620532492965
2004-02-13 21:12:39,0.07669609877282578,0.09519516217902273,0.10009130920918305,0.05650570521126067
2004-02-13 21:22:39,0.07669402318336427,0.09290140566940115,0.09772425907650385,0.05461723657760007
2004-02-13 21:32:39,0.07644535262579998,0.0931732195444363,0.10003693321582452,0.054509867461465224
2004-02-13 21:42:39,0.0780611174874023,0.09524088775585189,0.10247585850933776,0.05640782020069455
2004-02-13 21:52:39,0.0773399094569193,0.09505080561072958,0.10329091719450426,0.05579982867290645
2004-02-13 22:02:39,0.07694946413247421,0.09378830838326473,0.10281903706288346,0.05415210666973462
2004-02-13 22:12:39,0.07891731046921184,0.09599847123683213,0.10389249924318136,0.0562669332011599
2004-02-13 22:22:39,0.07747883845742304,0.0939939882006423,0.10120248811547182,0.05623816964644066
2004-02-13 22:32:39,0.0768843084420584,0.0949675203600494,0.0996004442683978,0.05651113711990609
2004-02-13 22:42:39,0.07742767386352276,0.0952116044480076,0.10295768702076712,0.05545239370113654
2004-02-13 22:52:39,0.07763735105741879,0.09421666555013698,0.0991960165515364,0.055645808720211076
2004-02-13 23:02:39,0.07845326345416602,0.0954464399624692,0.10119275001162473,0.055868358225851206
2004-02-13 23:12:39,0.0774642759505151,0.09419740589272158,0.09851956799833414,0.05527832617221265
2004-02-13 23:22:39,0.07702514075429022,0.09447059487253891,0.10045363925382816,0.055329432147993164
2004-02-13 23:32:39,0.07602627879962667,0.09413022517745268,0.10169875586831789,0.05479836479510985
2004-02-13 23:42:39,0.07739763697104485,0.09381109116843543,0.10079803742072008,0.0544458416711237
2004-02-13 23:52:39,0.07756370495649682,0.09361935625926937,0.10148832360482175,0.05509152810167382
2004-02-14 00:02:39,0.07700511308213928,0.09374030841713768,0.10069017069279686,0.05534305602589736
2004-02-14 00:12:39,0.07633792109546628,0.09396832574060629,0.10127987180209151,0.0546895151160266
2004-02-14 00:22:39,0.0764230507738631,0.0943809791590093,0.10155848168137527,0.056163785218386726
2004-02-14 00:32:39,0.07821794535111465,0.09503923749127663,0.09999097180790094,0.05540406334263497
2004-02-14 00:42:39,0.07762209359161601,0.09530096120553992,0.10255393453090088,0.055959862632871823
2004-02-14 00:52:39,0.0771726110424682,0.09463971996755483,0.09904021756610862,0.05605527893603292
2004-02-14 01:02:39,0.07785484865977801,0.09409812174762966,0.10203605471948787,0.057040692557607325
2004-02-14 01:12:39,0.07614699701595996,0.09427345776053377,0.09697696940183936,0.05494369046159066
2004-02-14 01:22:39,0.07811661305145456,0.0952185591291801,0.10111283238682058,0.05743917054932247
2004-02-14 01:32:39,0.07646740212070285,0.09459846470677764,0.10008784095496845,0.0545348902143921
2004-02-14 01:42:39,0.07784922686916806,0.09450306109371381,0.098689284037961,0.055428642337041215
2004-02-14 01:52:39,0.07809731734267143,0.0942786939991998,0.10406997264817988,0.05518218940067572
2004-02-14 02:02:39,0.07853520302492221,0.09492139765099564,0.09946427597104125,0.05556424982562494
2004-02-14 02:12:39,0.0774024414743412,0.09460223331389321,0.10125965702358773,0.05634372036831235
2004-02-14 02:22:39,0.07708433040409302,0.09381069635350697,0.1007109635472839,0.05514040825289536
2004-02-14 02:32:39,0.07785508699516068,0.09413755801016377,0.09943085018962915,0.05493054757498327
2004-02-14 02:42:39,0.07618756073893083,0.09280415908752605,0.10047874488051053,0.05507941742376484
2004-02-14 02:52:39,0.07690010439498628,0.09459731308629751,0.1039078096294861,0.056736145313790946
2004-02-14 03:02:39,0.07566453257839602,0.09305254358674266,0.09844279127226432,0.055104970655175084
2004-02-14 03:12:39,0.07709273069132781,0.09590081672625364,0.09897186346286867,0.05531639680118467
2004-02-14 03:22:39,0.07812329880954612,0.09459217295080072,0.10239208976234976,0.05617258533945111
2004-02-14 03:32:39,0.0761670778693772,0.09519454176205952,0.10422475451205755,0.056151879713775776
2004-02-14 03:42:39,0.07731521558316944,0.09502301411543866,0.0994338392260011,0.05617315298577293
2004-02-14 03:52:39,0.0758758427489727,0.09412192239954337,0.10432741130895401,0.05629481726154047
2004-02-14 04:02:39,0.07620208463692353,0.09550632046566006,0.10104683138001117,0.05593995904119086
2004-02-14 04:12:39,0.07576018412276571,0.09420105188209141,0.09833825637377552,0.05528539478653387
2004-02-14 04:22:39,0.07609411906832914,0.0957560405291364,0.09928572337431299,0.05583378234142208
2004-02-14 04:32:39,0.0786199916128537,0.09450083818877035,0.1003294894117755,0.05530344402866489
2004-02-14 04:42:39,0.0765481751979056,0.09408938875776972,0.10029606935665672,0.05546301253150798
2004-02-14 04:52:39,0.07655065724833865,0.09394684854782653,0.10169935053054781,0.05578908533119944
2004-02-14 05:02:39,0.07695345140593356,0.09543505104119275,0.10074068168100876,0.056030866326933576
2004-02-14 05:12:39,0.07666295775823477,0.0949108959901112,0.10025101899683188,0.055350591883701075
2004-02-14 05:22:39,0.07718113584838107,0.09515519229467223,0.10025459850165942,0.05626979655547623
2004-02-14 05:32:39,0.07548544556931173,0.09340889513591613,0.09896433595989206,0.054866486709430194
2004-02-14 05:42:39,0.07849045484349157,0.09571407799178229,0.1021518226601799,0.055077048518413246
2004-02-14 05:52:39,0.07744855250469519,0.09472715218459984,0.10029641113434937,0.055771773744596305
2004-02-14 06:02:39,0.07743984463811308,0.0949442086387636,0.09945166820278158,0.055234911991511745
2004-02-14 06:12:39,0.07724861426384255,0.09369319331393972,0.10091089698989719,0.05575529142687487
2004-02-14 06:22:39,0.07564706627921655,0.09315024274275223,0.10089087472107117,0.05446039986158393
2004-02-14 06:32:39,0.07615091633522424,0.09453400065142842,0.10165385326723594,0.05499405034650841
2004-02-14 06:42:39,0.0785872900433356,0.09375208863666322,0.10132705887374457,0.05565588221787889
2004-02-14 06:52:39,0.07790261781352618,0.09488503636240415,0.09889414100715736,0.05503966669953575
2004-02-14 07:02:39,0.07770541015980792,0.09507965927829841,0.10142641852555521,0.056317817059831396
2004-02-14 07:12:39,0.0778607936552941,0.09424892340740838,0.10268747592002678,0.05538243910535015
2004-02-14 07:22:39,0.07571518150533797,0.0944458167696627,0.10088019944165004,0.0551490843528361
2004-02-14 07:32:39,0.07639337089406666,0.0938944125132402,0.09988139384572396,0.056142184410253794
2004-02-14 07:42:39,0.07735890994133716,0.0942806507483004,0.09997273714017116,0.05444078940242572
2004-02-14 07:52:39,0.07842374203399764,0.0940434330154165,0.099017394217557,0.056632080904100913
2004-02-14 08:02:39,0.07628145542924854,0.09452863081651752,0.10008605775033846,0.05522718086171753
2004-02-14 08:12:39,0.07822495859802969,0.09444061926893023,0.10167346810217494,0.05559692102818124
2004-02-14 08:22:39,0.07826038634396454,0.0943631621317277,0.10031702664675719,0.05636167631085941
2004-02-14 08:32:39,0.07883248518687166,0.09436971623333604,0.10098911456106273,0.05577312031135659
2004-02-14 08:42:39,0.0769739990713347,0.09407869301036936,0.09826226900214069,0.0552418257259529
2004-02-14 08:52:39,0.07868738666121329,0.09373784186344888,0.09889990826624336,0.055662434430842726
2004-02-14 09:02:39,0.07629213343141486,0.09352658097406834,0.09683077271637969,0.05520361079191288
2004-02-14 09:12:39,0.07758288193609635,0.09465556693287834,0.09908585268076871,0.05532129098804332
2004-02-14 09:22:39,0.07689825434027796,0.09291841595210437,0.10011080901064588,0.055229467291718286
2004-02-14 09:32:39,0.07680066507120042,0.09183835506533655,0.09979505122322102,0.05476500811266013
2004-02-14 09:42:39,0.07762915815346097,0.09342567189876241,0.10223625324278707,0.05499683125257815
